DayCount,TS,TimeStep,1,2,Living,Kitchen,Laundry,Bathroom,ElecFood,ElecVaccuum,ElecIron,ElecDishes,ElecLaundry,ElecPC,ElecTV,ElecMusic,ElecBath,ElecStandby,ElecFridge,ElecLights,Bath,Dishes,Food,Laundry
90,1151,19:10,4,4,865.6688,865.6688,0,0,0,0,0,600,0,0,160,0,0,6,85,14.6688,0,62.6944,0,0
90,1161,19:20,4,4,278.6688,278.6688,0,0,0,0,0,45,0,0,160,0,0,6,53,14.6688,0,62.6944,0,0
90,1171,19:30,4,4,180.6688,180.6688,0,0,0,0,0,0,0,0,160,0,0,6,0,14.6688,0,62.6944,0,0
90,1181,19:40,4,4,20.6688,20.6688,0,0,0,0,0,0,0,0,0,0,0,6,0,14.6688,0,62.6944,0,0
90,1191,19:50,4,4,812.6688,812.6688,0,0,0,0,0,600,0,0,160,0,0,6,32,14.6688,0,125.3889,0,0
90,1201,20:00,4,4,496.6688,496.6688,0,0,0,0,0,156,0,75,160,0,0,6,85,14.6688,0,125.3889,0,0
90,1211,20:10,4,4,353.6688,353.6688,0,0,0,0,0,45,0,75,160,0,0,6,53,14.6688,0,62.6944,0,0
90,1221,20:20,4,4,225.6688,225.6688,0,0,0,0,0,45,0,0,160,0,0,6,0,14.6688,0,62.6944,0,0
90,1231,20:30,4,4,225.6688,225.6688,0,0,0,0,0,45,0,0,160,0,0,6,0,14.6688,0,62.6944,0,0
90,1241,20:40,4,4,368.6688,368.6688,0,0,0,0,0,156,0,0,160,0,0,6,32,14.6688,0,62.6944,0,0
90,1251,20:50,4,4,865.6688,865.6688,0,0,0,0,0,600,0,0,160,0,0,6,85,14.6688,0,62.6944,0,0
90,1261,21:00,4,11,273.6,273.6,0,0,0,0,0,45,0,0,160,0,0,6,53,9.6,0,62.6944,0,0
90,1271,21:10,4,11,175.6,175.6,0,0,0,0,0,0,0,0,160,0,0,6,0,9.6,0,62.6944,0,0
90,1281,21:20,4,11,175.6,175.6,0,0,0,0,0,0,0,0,160,0,0,6,0,9.6,0,62.6944,0,0
90,1291,21:30,4,11,207.6,207.6,0,0,0,0,0,0,0,0,160,0,0,6,32,9.6,0,62.6944,0,0
90,1301,21:40,4,11,100.6,100.6,0,0,0,0,0,0,0,0,0,0,0,6,85,9.6,0,62.6944,589.3278,0
90,1311,21:50,4,11,68.6,68.6,0,0,0,0,0,0,0,0,0,0,0,6,53,9.6,0,0,589.3278,0
90,1321,22:00,4,11,15.6,15.6,0,0,0,0,0,0,0,0,0,0,0,6,0,9.6,0,0,589.3278,0
90,1331,22:10,4,11,15.6,15.6,0,0,0,0,0,0,0,0,0,0,0,6,0,9.6,0,0,0,0
90,1341,22:20,4,11,47.6,47.6,0,0,0,0,0,0,0,0,0,0,0,6,32,9.6,0,0,0,0
90,1351,22:30,4,11,100.6,100.6,0,0,0,0,0,0,0,0,0,0,0,6,85,9.6,0,0,0,0
90,1361,22:40,4,11,228.6,228.6,0,0,0,0,0,0,0,0,160,0,0,6,53,9.6,0,0,0,0
90,1371,22:50,4,11,175.6,175.6,0,0,0,0,0,0,0,0,160,0,0,6,0,9.6,0,0,0,0
90,1381,23:00,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
90,1391,23:10,11,11,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0
90,1401,23:20,11,11,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
90,1411,23:30,11,11,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
90,1421,23:40,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
90,1431,23:50,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,1,00:00,11,11,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0
91,11,00:10,11,11,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
91,21,00:20,11,11,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
91,31,00:30,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,41,00:40,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,51,00:50,11,11,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0
91,61,01:00,11,11,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
91,71,01:10,11,11,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
91,81,01:20,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,91,01:30,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,101,01:40,11,11,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0
91,111,01:50,11,11,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
91,121,02:00,11,11,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
91,131,02:10,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,141,02:20,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,151,02:30,11,11,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0
91,161,02:40,11,11,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
91,171,02:50,11,11,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
91,181,03:00,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,191,03:10,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,201,03:20,11,11,38,38,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0
91,211,03:30,11,11,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
91,221,03:40,11,11,59,59,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0
91,231,03:50,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,241,04:00,11,11,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
91,251,04:10,11,11,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
91,261,04:20,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,271,04:30,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,281,04:40,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,291,04:50,11,11,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
91,301,05:00,11,11,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
91,311,05:10,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,321,05:20,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,331,05:30,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,341,05:40,11,11,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
91,351,05:50,11,11,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
91,361,06:00,4,11,15.6,15.6,0,0,0,0,0,0,0,0,0,0,0,6,0,9.6,0,0,0,0
91,371,06:10,4,11,15.6,15.6,0,0,0,0,0,0,0,0,0,0,0,6,0,9.6,0,0,0,0
91,381,06:20,4,11,15.6,15.6,0,0,0,0,0,0,0,0,0,0,0,6,0,9.6,0,0,0,0
91,391,06:30,4,11,100.6,100.6,0,0,0,0,0,0,0,0,0,0,0,6,85,9.6,0,0,0,0
91,401,06:40,8,11,100.6,100.6,0,0,0,0,0,0,0,0,0,0,0,6,85,9.6,752.3333,0,0,0
91,411,06:50,8,11,15.6,15.6,0,0,0,0,0,0,0,0,0,0,0,6,0,9.6,0,0,0,0
91,421,07:00,8,11,15.6,15.6,0,0,0,0,0,0,0,0,0,0,0,6,0,9.6,0,0,0,0
91,431,07:10,0,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,441,07:20,0,11,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
91,451,07:30,0,11,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
91,461,07:40,0,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,471,07:50,0,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,481,08:00,0,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,491,08:10,0,11,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
91,501,08:20,0,11,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
91,511,08:30,0,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,521,08:40,0,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,531,08:50,0,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,541,09:00,0,11,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
91,551,09:10,0,11,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
91,561,09:20,0,4,36,36,0,0,0,0,0,0,0,0,0,30,0,6,0,0,0,0,0,0
91,571,09:30,0,4,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,581,09:40,0,4,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,591,09:50,0,4,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
91,601,10:00,0,4,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
91,611,10:10,0,4,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,621,10:20,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,631,10:30,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,641,10:40,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
91,651,10:50,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
91,661,11:00,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,671,11:10,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,681,11:20,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,691,11:30,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
91,701,11:40,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
91,711,11:50,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,721,12:00,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,731,12:10,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,741,12:20,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
91,751,12:30,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
91,761,12:40,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,771,12:50,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,781,13:00,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,791,13:10,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
91,801,13:20,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
91,811,13:30,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,821,13:40,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,831,13:50,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,841,14:00,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
91,851,14:10,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
91,861,14:20,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,871,14:30,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,881,14:40,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,891,14:50,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
91,901,15:00,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
91,911,15:10,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,921,15:20,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,931,15:30,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,941,15:40,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
91,951,15:50,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
91,961,16:00,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,971,16:10,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,981,16:20,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,991,16:30,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
91,1001,16:40,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
91,1011,16:50,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,1021,17:00,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,1031,17:10,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,1041,17:20,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
91,1051,17:30,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
91,1061,17:40,0,4,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
91,1071,17:50,0,4,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,589.3278,0
91,1081,18:00,4,4,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,589.3278,0
91,1091,18:10,4,0,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,589.3278,0
91,1101,18:20,4,0,100.6,100.6,0,0,0,0,0,0,0,0,0,0,0,6,85,9.6,0,0,0,0
91,1111,18:30,4,0,15.6,15.6,0,0,0,0,0,0,0,0,0,0,0,6,0,9.6,0,0,0,0
91,1121,18:40,4,0,15.6,15.6,0,0,0,0,0,0,0,0,0,0,0,6,0,9.6,0,0,0,0
91,1131,18:50,4,0,15.6,15.6,0,0,0,0,0,0,0,0,0,0,0,6,0,9.6,0,0,589.3278,0
91,1141,19:00,4,0,100.6,100.6,0,0,0,0,0,0,0,0,0,0,0,6,85,9.6,0,0,589.3278,0
91,1151,19:10,4,0,100.6,100.6,0,0,0,0,0,0,0,0,0,0,0,6,85,9.6,0,0,589.3278,0
91,1161,19:20,4,0,175.6,175.6,0,0,0,0,0,0,0,0,160,0,0,6,0,9.6,0,0,0,0
91,1171,19:30,4,0,175.6,175.6,0,0,0,0,0,0,0,0,160,0,0,6,0,9.6,0,0,0,0
91,1181,19:40,4,0,175.6,175.6,0,0,0,0,0,0,0,0,160,0,0,6,0,9.6,0,0,0,0
91,1191,19:50,4,4,105.6688,105.6688,0,0,0,0,0,0,0,0,0,0,0,6,85,14.6688,0,0,0,0
91,1201,20:00,4,4,105.6688,105.6688,0,0,0,0,0,0,0,0,0,0,0,6,85,14.6688,0,0,0,0
91,1211,20:10,4,4,20.6688,20.6688,0,0,0,0,0,0,0,0,0,0,0,6,0,14.6688,0,0,0,0
91,1221,20:20,4,4,20.6688,20.6688,0,0,0,0,0,0,0,0,0,0,0,6,0,14.6688,0,0,0,0
91,1231,20:30,4,4,20.6688,20.6688,0,0,0,0,0,0,0,0,0,0,0,6,0,14.6688,0,0,0,0
91,1241,20:40,4,4,105.6688,105.6688,0,0,0,0,0,0,0,0,0,0,0,6,85,14.6688,0,0,0,0
91,1251,20:50,4,4,705.6688,705.6688,0,0,0,0,0,600,0,0,0,0,0,6,85,14.6688,0,62.6944,0,0
91,1261,21:00,4,4,176.6688,176.6688,0,0,0,0,0,156,0,0,0,0,0,6,0,14.6688,0,62.6944,0,0
91,1271,21:10,4,4,65.6688,65.6688,0,0,0,0,0,45,0,0,0,0,0,6,0,14.6688,0,62.6944,0,0
91,1281,21:20,4,4,65.6688,65.6688,0,0,0,0,0,45,0,0,0,0,0,6,0,14.6688,0,62.6944,0,0
91,1291,21:30,4,4,150.6688,150.6688,0,0,0,0,0,45,0,0,0,0,0,6,85,14.6688,0,62.6944,0,0
91,1301,21:40,4,4,261.6688,261.6688,0,0,0,0,0,156,0,0,0,0,0,6,85,14.6688,0,62.6944,0,0
91,1311,21:50,4,4,620.6688,620.6688,0,0,0,0,0,600,0,0,0,0,0,6,0,14.6688,0,62.6944,0,0
91,1321,22:00,4,4,65.6688,65.6688,0,0,0,0,0,45,0,0,0,0,0,6,0,14.6688,0,62.6944,0,0
91,1331,22:10,4,4,20.6688,20.6688,0,0,0,0,0,0,0,0,0,0,0,6,0,14.6688,0,62.6944,0,0
91,1341,22:20,4,4,105.6688,105.6688,0,0,0,0,0,0,0,0,0,0,0,6,85,14.6688,0,62.6944,0,0
91,1351,22:30,4,4,265.6688,265.6688,0,0,0,0,0,0,0,0,160,0,0,6,85,14.6688,0,62.6944,0,0
91,1361,22:40,4,4,180.6688,180.6688,0,0,0,0,0,0,0,0,160,0,0,6,0,14.6688,0,62.6944,0,0
91,1371,22:50,4,4,180.6688,180.6688,0,0,0,0,0,0,0,0,160,0,0,6,0,14.6688,0,0,0,0
91,1381,23:00,4,4,180.6688,180.6688,0,0,0,0,0,0,0,0,160,0,0,6,0,14.6688,0,0,0,0
91,1391,23:10,4,4,105.6688,105.6688,0,0,0,0,0,0,0,0,0,0,0,6,85,14.6688,0,0,0,0
91,1401,23:20,4,11,100.6,100.6,0,0,0,0,0,0,0,0,0,0,0,6,85,9.6,0,0,0,0
91,1411,23:30,4,11,15.6,15.6,0,0,0,0,0,0,0,0,0,0,0,6,0,9.6,0,0,0,0
91,1421,23:40,4,11,15.6,15.6,0,0,0,0,0,0,0,0,0,0,0,6,0,9.6,0,0,0,0
91,1431,23:50,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
92,1,00:00,11,11,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
92,11,00:10,11,11,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
92,21,00:20,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
92,31,00:30,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
92,41,00:40,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
92,51,00:50,11,11,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
92,61,01:00,11,11,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
92,71,01:10,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
92,81,01:20,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
92,91,01:30,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
92,101,01:40,11,11,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
92,111,01:50,11,11,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
92,121,02:00,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
92,131,02:10,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
92,141,02:20,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
92,151,02:30,11,11,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
92,161,02:40,11,11,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
92,171,02:50,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
92,181,03:00,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
92,191,03:10,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
92,201,03:20,11,11,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
92,211,03:30,11,11,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
92,221,03:40,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
92,231,03:50,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
92,241,04:00,11,11,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
92,251,04:10,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
92,261,04:20,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
92,271,04:30,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
92,281,04:40,11,11,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
92,291,04:50,11,11,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
92,301,05:00,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
92,311,05:10,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
92,321,05:20,11,11,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
92,331,05:30,11,11,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
92,341,05:40,11,11,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
92,351,05:50,11,4,15.6,15.6,0,0,0,0,0,0,0,0,0,0,0,6,0,9.6,0,0,0,0
92,361,06:00,11,4,15.6,15.6,0,0,0,0,0,0,0,0,0,0,0,6,0,9.6,0,0,0,0
92,371,06:10,11,4,15.6,15.6,0,0,0,0,0,0,0,0,0,0,0,6,0,9.6,0,0,0,0
92,381,06:20,11,8,100.6,100.6,0,0,0,0,0,0,0,0,0,0,0,6,85,9.6,752.3333,0,0,0
92,391,06:30,11,4,100.6,100.6,0,0,0,0,0,0,0,0,0,0,0,6,85,9.6,0,0,0,0
92,401,06:40,11,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
92,411,06:50,11,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
92,421,07:00,11,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
92,431,07:10,11,0,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
92,441,07:20,11,0,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
92,451,07:30,11,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
92,461,07:40,11,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
92,471,07:50,11,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
92,481,08:00,11,0,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
92,491,08:10,11,0,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
92,501,08:20,11,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
92,511,08:30,11,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
92,521,08:40,11,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
92,531,08:50,11,0,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
92,541,09:00,4,0,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
92,551,09:10,4,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
92,561,09:20,4,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
92,571,09:30,4,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
92,581,09:40,4,0,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
92,591,09:50,4,0,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
92,601,10:00,4,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
92,611,10:10,4,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
92,621,10:20,4,0,606,606,0,0,0,0,0,600,0,0,0,0,0,6,0,0,0,62.6944,0,0
92,631,10:30,4,0,1047,1047,0,0,0,0,800,156,0,0,0,0,0,6,85,0,0,62.6944,0,0
92,641,10:40,4,0,936,936,0,0,0,0,800,45,0,0,0,0,0,6,85,0,0,62.6944,0,0
92,651,10:50,4,0,851,851,0,0,0,0,800,45,0,0,0,0,0,6,0,0,0,62.6944,0,0
92,661,11:00,4,0,851,851,0,0,0,0,800,45,0,0,0,0,0,6,0,0,0,62.6944,0,0
92,671,11:10,4,0,162,162,0,0,0,0,0,156,0,0,0,0,0,6,0,0,0,62.6944,0,0
92,681,11:20,4,0,691,691,0,0,0,0,0,600,0,0,0,0,0,6,85,0,0,62.6944,0,0
92,691,11:30,4,0,136,136,0,0,0,0,0,45,0,0,0,0,0,6,85,0,0,62.6944,0,0
92,701,11:40,4,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,62.6944,0,0
92,711,11:50,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,62.6944,0,0
92,721,12:00,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,62.6944,0,0
92,731,12:10,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,62.6944,0,0
92,741,12:20,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
92,751,12:30,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
92,761,12:40,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
92,771,12:50,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
92,781,13:00,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,6,85,0,0,0,0,0
